date,city_name,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain,clouds_all,broken clouds,overcast clouds,scattered clouds,sky is clear,few clouds,fog,light rain,mist,haze,moderate rain,heavy intensity rain,light intensity drizzle,drizzle,heavy intensity drizzle,very heavy rain,thunderstorm with heavy rain,thunderstorm with rain,thunderstorm,proximity shower rain,thunderstorm with light rain,shower rain,light intensity shower rain,light thunderstorm
2016-09-11,Kodagu,23.53,24.26,22.46,29.44,1010.96,89.42,1.32,238.08,1.62,96.54,1,16,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-11,Mysuru,23.99,24.67,21.01,29.36,1010.12,78.0,3.18,262.79,0.0,95.58,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-12,Hassan,22.36,22.95,20.04,26.14,1010.75,87.79,2.97,276.62,1.38,100.0,0,17,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-12,Kodagu,23.48,24.28,21.57,30.05,1011.35,88.92,1.11,255.38,3.49,94.92,0,13,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-12,Mysuru,24.45,25.1,21.0,31.27,1010.58,74.21,3.03,247.29,0.18,81.46,2,16,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-13,Hassan,22.41,23.01,20.73,26.12,1011.21,89.21,3.14,273.71,1.69,99.96,0,18,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-13,Kodagu,23.76,24.47,22.43,26.57,1010.71,89.88,1.51,273.67,2.6,98.58,0,15,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-13,Mysuru,24.02,24.74,21.6,30.48,1011.17,79.0,3.22,273.0,2.39,82.92,4,12,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-14,Hassan,22.28,22.9,21.01,26.31,1010.79,90.79,3.37,273.71,0.9,99.88,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-14,Kodagu,23.01,23.83,21.61,29.09,1011.31,93.5,1.34,276.65,5.84,97.46,0,10,0,0,0,2,11,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2016-09-14,Mysuru,23.85,24.53,22.2,29.59,1010.92,80.29,3.46,243.0,2.46,76.5,0,11,4,0,2,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-15,Hassan,22.27,22.86,20.77,26.38,1010.29,88.25,3.5,260.08,2.42,94.46,4,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-15,Kodagu,23.12,24.06,21.82,29.35,1011.0,92.77,1.61,256.54,5.98,91.12,0,8,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-15,Mysuru,24.35,25.1,21.68,30.07,1010.54,77.33,3.88,255.08,0.0,61.46,7,7,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-16,Hassan,21.45,22.07,20.42,24.95,1010.33,92.38,3.95,258.21,2.8,97.33,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-16,Kodagu,22.46,23.25,21.2,26.71,1011.39,95.14,1.47,259.82,8.7,91.43,0,5,0,0,0,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-16,Mysuru,24.21,24.96,21.36,31.39,1010.04,77.71,3.86,232.75,0.23,73.25,5,12,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-17,Hassan,21.71,22.27,20.46,25.08,1011.0,89.46,3.71,256.08,0.59,93.75,5,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-17,Kodagu,22.8,23.78,20.67,31.43,1011.93,94.68,1.25,255.93,10.25,90.18,0,7,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-17,Mysuru,24.13,24.91,20.67,30.05,1010.5,76.29,3.55,253.08,0.2,76.25,6,13,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-18,Hassan,21.98,22.51,19.58,26.21,1012.62,87.04,3.87,264.71,1.27,87.42,2,12,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-18,Kodagu,22.81,23.71,21.04,30.39,1013.08,91.31,1.45,250.62,6.51,82.69,0,7,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-18,Mysuru,24.53,25.24,21.13,31.04,1012.04,73.46,3.49,239.62,0.29,76.58,4,14,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-19,Hassan,22.27,22.85,20.58,25.54,1012.38,87.71,3.6,275.5,1.32,86.92,2,13,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-19,Kodagu,23.25,24.2,21.29,29.94,1013.22,91.81,1.54,283.52,3.16,78.52,1,12,0,0,0,0,10,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2016-09-19,Mysuru,24.63,25.46,20.95,31.07,1011.75,74.38,3.27,245.5,0.78,72.62,6,9,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-20,Hassan,22.12,22.68,20.75,26.0,1011.38,87.96,3.64,274.88,0.29,99.71,0,22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-20,Kodagu,23.2,24.02,21.84,29.29,1011.88,90.38,1.42,284.69,2.38,94.92,0,13,0,0,0,0,9,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2016-09-20,Mysuru,24.16,24.77,21.7,29.16,1011.46,74.71,3.45,240.46,0.36,78.42,0,15,2,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-21,Hassan,21.68,22.23,20.28,25.71,1011.75,88.96,3.44,274.5,1.7,99.04,0,15,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-21,Kodagu,22.85,23.7,21.38,30.06,1012.48,91.85,1.44,269.44,2.79,97.0,0,13,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2016-09-21,Mysuru,24.04,24.66,21.78,30.87,1011.79,76.83,3.82,264.33,0.83,78.5,2,14,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-09-22,Hassan,21.11,21.69,20.46,24.71,1011.88,92.46,3.35,263.71,1.36,98.46,1,17,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-22,Kodagu,22.45,23.17,20.22,26.07,1012.16,94.0,1.47,262.44,3.18,85.44,7,5,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2016-09-22,Mysuru,24.37,25.07,21.71,31.39,1011.88,76.29,4.35,265.54,0.5,55.42,4,4,9,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23,Hassan,21.04,21.58,19.82,23.94,1009.83,91.0,4.47,267.29,0.88,99.96,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23,Kodagu,22.33,23.08,20.7,25.63,1010.12,94.04,1.98,264.29,6.38,97.38,0,10,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23,Mysuru,23.85,24.4,21.58,29.22,1009.54,76.33,4.84,258.62,0.0,83.79,5,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-24,Hassan,21.05,21.57,19.89,24.44,1008.88,90.58,4.43,265.96,2.41,98.58,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-24,Kodagu,22.31,23.07,20.09,26.77,1009.92,94.69,1.73,262.88,7.95,94.08,0,7,0,0,0,0,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2016-09-24,Mysuru,23.72,24.22,21.14,28.67,1009.44,77.56,5.06,236.8,0.24,76.28,4,13,3,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2016-09-25,Hassan,21.47,22.05,20.71,24.29,1009.83,91.33,3.75,264.08,1.13,95.62,1,16,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-25,Kodagu,22.22,23.02,21.15,25.21,1010.52,96.8,1.42,257.36,8.8,92.96,0,11,0,0,0,0,8,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
2016-09-25,Mysuru,24.23,24.88,21.85,30.85,1009.21,76.67,3.81,253.75,0.55,76.75,6,11,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-26,Hassan,22.32,22.94,21.13,26.32,1010.96,90.5,2.93,271.33,0.94,98.92,0,19,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-26,Kodagu,23.3,24.16,22.32,29.96,1010.5,92.75,1.37,257.33,4.59,94.92,0,14,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-26,Mysuru,24.38,25.27,22.52,31.25,1010.25,80.17,3.2,257.0,1.05,85.5,4,13,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-27,Hassan,22.53,23.17,21.53,26.47,1011.17,90.38,2.61,277.88,1.33,96.17,0,19,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-27,Kodagu,23.33,24.29,21.5,30.28,1000.6,91.88,1.22,266.76,4.32,86.76,1,13,0,0,0,0,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-27,Mysuru,25.12,26.13,22.47,32.44,1010.29,76.75,2.69,243.5,0.0,80.46,7,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-28,Hassan,22.38,23.08,21.67,26.35,1010.33,92.25,2.19,276.04,13.29,97.88,0,14,0,0,0,0,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-28,Kodagu,23.2,24.0,21.4,26.5,1010.54,94.54,1.08,252.79,14.96,97.33,0,14,0,0,0,0,3,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-28,Mysuru,24.58,25.51,22.37,32.13,1010.0,81.42,2.16,220.0,2.63,88.0,0,14,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-29,Hassan,22.55,23.23,20.92,26.25,1010.04,90.58,2.69,274.75,0.85,95.58,1,21,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-29,Kodagu,23.39,24.26,21.69,31.1,1010.54,93.73,1.2,274.08,4.3,94.88,0,13,0,0,0,0,9,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2016-09-29,Mysuru,23.93,24.59,22.53,29.4,1010.0,82.62,2.9,235.67,5.35,84.38,0,16,5,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-30,Hassan,22.47,23.02,20.56,25.99,1009.88,86.67,2.96,270.62,0.62,96.04,1,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-30,Kodagu,23.59,24.38,21.72,29.99,1010.46,89.54,1.25,267.77,1.66,87.35,0,15,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-30,Mysuru,24.51,25.38,21.7,31.6,1009.92,77.12,3.05,266.75,0.65,83.96,0,17,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-01,Hassan,22.16,22.61,19.36,26.2,1010.79,84.71,2.7,264.25,0.0,97.29,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-01,Kodagu,23.27,23.92,20.87,29.36,1011.0,85.42,1.03,196.83,0.88,88.92,0,14,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-01,Mysuru,23.94,24.69,19.44,31.45,1011.42,75.33,3.36,250.25,0.0,71.12,5,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-02,Hassan,21.82,22.3,19.6,26.14,1011.88,86.96,2.34,267.83,0.47,73.92,3,13,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-02,Kodagu,22.8,23.34,20.64,26.49,1011.96,87.38,1.1,211.54,1.84,57.25,8,2,4,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-02,Mysuru,24.07,24.75,20.62,31.51,1012.12,75.79,2.19,240.54,0.0,40.46,3,4,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-03,Hassan,22.56,23.15,20.13,28.87,1011.62,85.62,2.21,257.42,0.31,66.46,4,10,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-03,Kodagu,23.61,24.46,21.74,30.35,1011.79,85.79,1.0,207.58,1.42,47.88,9,0,6,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-03,Mysuru,25.19,26.11,21.45,33.11,1012.29,73.96,2.58,204.62,0.0,41.33,7,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2016-10-04,Hassan,22.54,23.1,19.57,28.43,1012.29,84.96,2.85,266.17,0.0,52.62,1,9,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-04,Kodagu,23.86,24.93,21.68,30.89,1012.46,85.5,1.26,199.92,0.16,36.5,8,0,5,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-04,Mysuru,25.01,25.9,20.8,31.75,1012.17,74.42,2.55,247.75,0.0,31.79,4,0,10,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-05,Hassan,22.41,22.97,18.74,28.62,1011.96,84.12,2.82,276.21,0.0,82.33,7,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-05,Kodagu,23.6,24.4,20.91,31.24,1012.21,83.71,1.26,203.83,0.92,58.79,9,2,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-05,Mysuru,24.92,25.56,21.05,32.1,1011.71,72.42,2.58,265.83,0.0,53.38,13,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-06,Hassan,21.71,22.15,16.52,27.77,1012.46,84.29,2.75,275.12,0.0,86.62,4,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-06,Kodagu,22.93,23.74,18.58,30.67,1012.5,84.92,1.42,195.83,0.38,60.08,10,4,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-06,Mysuru,24.44,24.81,19.23,29.82,1012.71,70.67,2.59,231.96,0.0,36.33,4,3,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-07,Hassan,21.91,22.35,18.46,27.86,1012.54,83.58,2.64,261.46,0.0,95.33,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-07,Kodagu,22.68,23.44,19.34,29.48,1012.88,85.92,1.19,223.42,0.66,85.12,5,10,3,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2016-10-07,Mysuru,24.22,24.66,20.26,31.09,1012.21,71.38,2.58,244.21,0.0,71.67,4,14,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-08,Hassan,21.46,21.94,17.95,25.76,1013.33,87.17,2.96,263.71,1.0,93.54,3,16,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-08,Kodagu,22.18,22.7,19.98,26.52,1013.46,89.42,1.04,201.62,5.02,83.5,6,9,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-08,Mysuru,24.43,25.16,20.27,31.24,1012.83,73.33,3.66,259.04,0.0,75.75,5,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-09,Hassan,22.02,22.5,20.05,26.44,1013.29,86.42,3.5,262.46,0.16,94.96,1,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-09,Kodagu,22.96,23.74,21.02,29.38,1013.46,87.0,1.22,232.54,1.57,73.17,7,4,4,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-09,Mysuru,24.66,25.42,21.13,32.15,1012.96,72.54,3.65,258.88,0.0,50.58,5,5,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-10,Hassan,21.54,22.03,19.62,24.86,1012.71,87.5,3.4,262.88,0.0,79.88,4,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-10,Kodagu,22.83,23.39,21.21,26.39,1012.79,88.79,1.32,208.71,0.3,57.04,10,0,8,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2016-10-10,Mysuru,24.21,24.76,20.88,29.68,1012.5,73.17,3.48,235.42,0.0,43.62,6,2,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-11,Hassan,21.97,22.58,20.28,28.92,1012.25,89.12,2.52,254.25,5.54,93.92,2,13,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-11,Kodagu,22.76,23.48,21.07,29.24,1014.32,91.52,0.9,201.64,9.39,85.8,3,9,0,0,0,0,8,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-11,Mysuru,24.24,25.0,20.96,30.27,1012.29,75.83,3.12,261.62,0.73,67.88,4,10,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-12,Hassan,22.05,22.74,20.85,25.38,1011.71,93.0,1.1,204.79,11.38,94.42,0,1,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-12,Kodagu,22.76,23.45,20.14,26.74,1012.21,91.64,0.86,180.5,17.89,94.61,0,3,0,0,0,0,15,2,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0
2016-10-12,Mysuru,24.21,24.92,22.05,29.28,1011.79,80.83,1.27,245.42,2.37,76.92,0,13,2,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-13,Hassan,22.52,23.15,20.86,26.22,1011.67,88.67,1.35,161.33,7.8,98.42,0,15,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-13,Kodagu,23.18,23.92,22.07,26.36,1011.35,92.12,0.89,109.5,23.58,94.69,0,11,0,0,0,0,7,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-13,Mysuru,23.42,24.03,22.4,26.03,1012.21,85.62,1.6,151.21,2.74,82.71,4,10,2,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-14,Hassan,23.15,23.67,19.51,28.33,1011.88,80.04,2.12,140.25,0.0,61.96,7,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-14,Kodagu,22.97,23.93,21.25,32.17,1011.56,91.36,0.63,96.48,22.07,82.64,4,5,3,0,0,0,7,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0
2016-10-14,Mysuru,24.83,25.73,21.66,31.89,1012.12,75.75,1.73,91.79,0.0,66.92,14,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-15,Hassan,22.82,23.19,17.2,30.1,1012.08,72.12,2.18,164.04,0.0,37.25,6,1,5,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-15,Kodagu,23.68,24.64,21.14,31.35,1011.83,88.29,0.75,151.62,3.22,53.54,6,0,4,0,1,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-15,Mysuru,24.98,25.9,20.06,33.03,1011.88,74.08,1.47,132.54,0.13,37.29,4,1,8,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-16,Hassan,22.67,22.77,17.37,29.11,1012.42,66.88,2.21,82.38,0.0,39.58,8,0,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-16,Kodagu,24.73,25.8,22.29,32.76,1011.71,83.96,0.83,119.62,0.47,65.21,12,3,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-16,Mysuru,25.43,25.75,19.65,31.98,1011.71,62.75,1.33,174.88,0.0,45.75,6,3,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-17,Hassan,22.37,22.68,16.69,28.93,1011.96,74.29,2.02,220.33,0.0,27.71,6,1,3,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-17,Kodagu,24.22,25.36,20.55,32.47,1011.58,84.08,0.98,187.67,0.3,63.17,5,8,6,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-17,Mysuru,24.84,25.27,20.08,31.99,1012.04,68.25,1.63,229.5,0.0,54.25,5,7,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-18,Hassan,22.31,22.61,17.41,28.24,1010.92,76.5,1.9,255.92,0.0,34.17,3,4,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-18,Kodagu,23.99,24.93,21.41,31.82,1010.79,84.21,0.89,201.29,0.11,48.58,13,2,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-18,Mysuru,24.63,24.94,19.19,30.76,1011.42,68.46,1.88,189.88,0.0,35.29,7,0,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-19,Hassan,23.06,23.48,19.4,28.84,1010.38,78.46,1.6,262.08,0.0,66.92,8,8,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-19,Kodagu,24.28,25.11,21.72,31.26,1010.17,82.38,0.84,175.04,1.38,71.25,3,11,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-19,Mysuru,25.4,25.64,20.93,30.78,1010.71,68.75,2.23,192.67,0.0,57.46,4,9,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-20,Hassan,23.07,23.58,19.18,28.77,1009.75,79.29,1.65,238.5,0.0,72.92,9,11,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-20,Kodagu,24.3,25.17,21.37,31.06,1009.54,85.33,0.8,217.21,3.81,76.0,4,12,0,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-20,Mysuru,25.76,26.23,20.86,31.88,1008.96,70.96,2.09,256.71,0.0,77.67,7,14,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-21,Hassan,23.12,23.59,19.86,28.89,1011.04,78.12,1.68,209.29,0.0,88.08,4,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-21,Kodagu,24.33,25.45,22.51,31.31,1010.42,88.42,0.89,186.75,2.54,96.29,2,14,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-21,Mysuru,25.61,26.08,21.69,32.39,1011.04,69.62,2.18,209.17,0.0,85.12,0,19,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-22,Hassan,22.82,23.24,20.39,27.97,1012.58,79.38,1.81,257.71,0.0,73.33,5,13,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-22,Kodagu,23.48,24.32,20.56,30.26,1012.21,86.83,0.88,202.5,3.76,78.71,5,8,1,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-22,Mysuru,25.37,25.84,21.61,31.88,1012.79,71.46,2.37,217.79,0.0,72.75,0,15,0,0,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-23,Hassan,22.73,23.24,20.13,27.98,1013.17,81.83,1.85,232.71,0.0,99.83,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-23,Kodagu,23.37,24.03,20.95,29.59,1012.79,83.58,0.78,232.71,2.3,88.17,0,11,2,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-23,Mysuru,25.2,25.75,21.11,31.73,1013.67,71.88,2.48,190.38,0.0,71.33,0,15,2,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24,Hassan,22.75,23.32,19.24,28.73,1012.67,82.88,1.64,297.04,0.0,98.25,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24,Kodagu,23.22,23.86,20.78,26.61,1012.25,88.33,0.73,190.62,1.85,96.5,0,16,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24,Mysuru,24.94,25.59,20.74,31.66,1012.38,73.33,2.27,250.62,0.0,77.25,8,11,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-25,Hassan,23.25,23.84,19.11,28.85,1011.38,79.88,1.67,238.5,0.0,65.88,4,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-25,Kodagu,23.93,24.86,20.34,30.76,1011.42,84.5,0.77,175.17,1.21,66.38,11,3,3,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-25,Mysuru,25.44,26.12,20.67,34.08,1011.54,71.33,1.91,226.12,0.0,55.12,11,4,1,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-26,Hassan,23.0,23.2,18.31,29.05,1011.46,70.0,2.28,136.75,0.0,34.0,0,5,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-26,Kodagu,23.92,24.76,20.8,30.47,1011.33,83.12,1.0,154.17,1.77,58.58,2,9,4,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-26,Mysuru,25.47,25.96,20.97,32.73,1011.67,67.29,2.05,151.21,0.0,49.08,3,7,5,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-27,Hassan,23.54,23.83,19.54,28.75,1012.71,69.54,2.12,167.54,0.0,46.96,3,7,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
